Listing_Id,Listing_Name,Property_type,Room_type,Bed_type,Min_nights,Max_nights,Accomodates,Total_bedrooms,Total_beds,Availability_365,Price,Extra_people,Guests_included,Total_reviews,Review_scores,Amenities,Host_id,Host_name,Country,Longitude,Latitude,Neighbourhood,Listing_count
27254489,Step In Porto -  Loft w/Mezzanine,Loft,Entire home/apt,Real Bed,2,1125,4,1.0,2.0,30,80.0,15.0,2.0,0,95,"TV, Wifi, Kitchen, Pets allowed, Indoor fireplace, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Self check-in, Smart lock, Private living room, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Garden or backyard, Luggage dropoff allowed",204022302,Step In,Portugal,-8.60134,41.14714,Not Available,7
27259809,Chic & Modern 1BR in Little Italy,Apartment,Entire home/apt,Real Bed,3,90,2,1.0,1.0,153,225.0,0.0,1.0,12,100,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove",83902401,Gilles,Canada,-73.631,45.54051,Villeray,1
27260453,Eyup Sultan Family Apartment,Apartment,Entire home/apt,Real Bed,5,28,6,2.0,3.0,173,538.0,0.0,1.0,0,95,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Heating, Washer, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Hot water, Bed linens, Extra pillows and blankets, Pocket wifi, Host greets you",204568038,Yucel,Turkey,28.92785,41.0537,Not Available,1
27265740,Suíte 7 : Suíte Tribord,Bed and breakfast,Private room,Real Bed,1,1125,3,1.0,1.0,355,791.0,150.0,2.0,0,95,"TV, Wifi, Air conditioning, Pool, Breakfast, Hot tub, Heating, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Building staff, Paid parking on premises",107364289,Le Relais De Marambaia,Brazil,-43.565773011893135,-23.063062210623134,Barra de Guaratiba,7
27270555,"1 bedroom apartment + sofa bed, balcony.",Serviced apartment,Entire home/apt,Real Bed,1,1125,4,1.0,2.0,198,90.0,0.0,4.0,3,93,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, High chair, Crib, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Patio or balcony",5614931,Fisa Rentals,Spain,2.13978,41.38432,Dreta de l'Eixample,39
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",Apartment,Entire home/apt,Real Bed,5,7,2,1.0,1.0,0,88.0,25.0,2.0,7,97,"Wifi, Air conditioning, Buzzer/wireless intercom, Heating, Washer, Dryer, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",1402817,Valerie,United States,-73.97321,40.69135,Fort Greene,1
27272282,Studio 8.01 with Parking and Air-Conditioning,Apartment,Entire home/apt,Real Bed,2,30,2,1.0,1.0,318,80.0,0.0,1.0,5,100,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Free street parking, Heating, Washer, Dryer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Step-free access, Step-free access, Wide entryway, Host greets you, Handheld shower head",205439415,Chão De Memórias,Portugal,-8.58214,41.16466,Not Available,4
2728293,East Village w/ Private Bathroom & Roof & Elevator,Apartment,Private room,Real Bed,4,1125,2,1.0,1.0,0,90.0,0.0,1.0,1,95,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Pets allowed, Doorman, Gym, Pets live on this property, Dog(s), Cat(s), Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50",12511213,Vijay,United States,-73.98259,40.7221,Alphabet City,1
2729334,SUPREME BALCONY DOUBLE ROOM,Apartment,Private room,Real Bed,1,1125,2,1.0,1.0,0,25.0,15.0,1.0,259,84,"TV, Cable TV, Internet, Wifi, Kitchen, Smoking allowed, Pets allowed, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Essentials, Lock on bedroom door, Hair dryer, Hot water, Host greets you, Paid parking on premises",13968035,Monique & Igor,Spain,2.15669,41.37672,Sant Antoni,4
27298515,"Bright, Central Apartment with Traditional and Modern Design",Apartment,Private room,Real Bed,3,18,4,2.0,2.0,197,88.0,4.0,2.0,12,98,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Pets allowed, Elevator, Heating, Washer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Room-darkening shades, Hot water, Body soap, Bath towel, Toilet paper, Bed linens, Extra pillows and blankets, Coffee maker, Dishwasher, Long term stays allowed, Host greets you, Heated towel rack, Balcony, Netflix, Memory foam mattress, Full kitchen, Paid parking on premises, Bedroom comforts, Bathroom essentials",14073997,Praxedes,Spain,2.17458,41.37919,El Raval,3
27334415,Spacious 1BR in Old Montreal by Sonder,Apartment,Entire home/apt,Real Bed,2,1125,4,1.0,2.0,198,115.0,7.0,2.0,8,89,"TV, Wifi, Air conditioning, Kitchen, Elevator, Free street parking, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private living room, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed",12243051,Sonder,Canada,-73.55885,45.50081,Gay Village,1198
27335708,Bright & cozy flat with a large bedroom & terrace,Condominium,Entire home/apt,Real Bed,2,1125,2,1.0,1.0,2,81.0,0.0,1.0,6,100,"TV, Wifi, Air conditioning, Kitchen, Heating, Suitable for events, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Iron, Hot water, Host greets you",33917468,Pierre-Edouard,Canada,-73.59909,45.53924,La Petite-Patrie,1
27347264,Dos habitaciones c/balcón centro BCN 3-5 people.,Apartment,Private room,Real Bed,1,21,5,2.0,4.0,79,50.0,15.0,2.0,29,94,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Luggage dropoff allowed, Host greets you",199379441,Elena,Spain,2.16585,41.37878,El Raval,1
27350274,İstanbul Müstakil ev,House,Private room,Real Bed,1,1125,2,0.0,2.0,89,158.0,0.0,1.0,0,95,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Doorman, Pets live on this property, Elevator, Buzzer/wireless intercom, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hair dryer, Iron, Private entrance",206108119,Yasemin,Turkey,28.75665,41.10438,Not Available,1
27355273,Dizi/Film icin kiralanir. Let's share my home ! :),Villa,Shared room,Real Bed,4,4,4,1.0,5.0,89,649.0,0.0,1.0,0,95,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Heating, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Hot water, Host greets you",190466429,Kaan,Turkey,28.63679,41.11476,Not Available,1
27360647,Center Secret  Studio,Apartment,Entire home/apt,Real Bed,2,1124,2,1.0,1.0,131,55.0,15.0,2.0,3,93,"TV, Cable TV, Wifi, Kitchen, Heating, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed",206174704,Tiago,Portugal,-8.61077,41.14889,Not Available,3
27366599,Sublime loft with private roof top @ Old Montreal,Loft,Entire home/apt,Real Bed,2,1125,7,1.0,4.0,315,212.0,45.0,5.0,19,95,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Pets allowed, Gym, Breakfast, Elevator, Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Baby monitor, Outlet covers, Bathtub, Baby bath, Changing table, High chair, Stair gates, Children’s books and toys, Window guards, Table corner guards, Babysitter recommendations, Crib, Room-darkening shades, Children’s dinnerware, Game console, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, EV charger, Single level home, BBQ grill, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Cleaning before checkout, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Step-free access, Wide doorway, Step-free access, Wide entryway, Other, Waterfront, Paid parking on premises",186420019,Marine,Canada,-73.55619,45.50121,Not Available,4
27366716,Sublime 2 bedrooms @ Old Montreal close to subway,Serviced apartment,Entire home/apt,Real Bed,2,1125,7,2.0,4.0,80,215.0,0.0,5.0,19,78,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Pets allowed, Breakfast, Elevator, Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Private living room, Baby monitor, Bathtub, Baby bath, Changing table, High chair, Children’s books and toys, Babysitter recommendations, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, EV charger, Luggage dropoff allowed, Long term stays allowed, Waterfront, Paid parking on premises",186420019,Marine,Canada,-73.55788,45.50017,Not Available,4
27371134,Appartement cosy in little italy !,Apartment,Private room,Real Bed,2,9,2,1.0,1.0,89,78.0,10.0,2.0,3,100,"Wifi, Air conditioning, Kitchen, Washer, Dryer, Smoke detector, Essentials, Hangers",25987360,Marion,Canada,-73.60443,45.53223,Not Available,1
27371387,Montreal Multi-unit building,Condominium,Private room,Real Bed,1,1125,4,1.0,1.0,0,40.0,10.0,2.0,6,80,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Bathtub, Game console, Hot water, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Garden or backyard, Luggage dropoff allowed, Cleaning before checkout, Flat path to front door, Step-free access, Accessible-height bed, Step-free access, Accessible-height toilet, Host greets you, Fixed grab bars for shower",178651339,Diego,Canada,-73.64317,45.42117,Not Available,1
27372346,Large bright and airy bedroom -convenient location,Apartment,Private room,Real Bed,3,1125,2,1.0,1.0,5,30.0,15.0,1.0,7,100,"Wifi, Kitchen, Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Patio or balcony, Luggage dropoff allowed, Host greets you",19736572,Juli,Canada,-73.62595,45.51065,Cote-des-Neiges-Notre-Dame-de-Grace,2
27378937,Habitación muy grande con vistas espectaculares.,Apartment,Private room,Real Bed,2,1125,2,1.0,1.0,59,90.0,0.0,1.0,1,100,"TV, Wifi, Air conditioning, Elevator, Heating, Essentials, Shampoo, Hangers, Iron, Laptop friendly workspace, Private living room, Hot water, Host greets you, Paid parking on premises",206340918,Jaume,Spain,2.14395,41.38542,Not Available,2
27383511,LEGNOCASA,Hotel,Private room,Real Bed,1,30,16,15.0,2.0,90,127.0,0.0,1.0,2,60,"TV, Wifi, Air conditioning, Heating, Essentials, Shampoo, Hangers",206364535,Abdulmutalip,Turkey,28.96373,41.00331,Not Available,1
2738727,Open Wall.Gran Vía 2.Renov 2015,Apartment,Entire home/apt,Real Bed,2,1121,5,2.0,3.0,261,68.0,20.0,3.0,79,87,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, High chair, Children’s books and toys, Crib, Pack ’n Play/travel crib, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you, Paid parking on premises",3039107,Manuel,Spain,2.15486,41.37889,Sant Gervasi - Galvany,31
27400392,Cozy room in the center of Barcelona!!!,Apartment,Private room,Real Bed,3,1125,2,1.0,1.0,0,33.0,0.0,2.0,1,80,"Wifi, Kitchen, Smoking allowed, Elevator, Heating, Washer, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",204225996,Biel,Spain,2.16219,41.39821,Dreta de l'Eixample,2
27404002,Ndussol 4,House,Private room,Real Bed,1,31,2,1.0,1.0,179,70.0,0.0,1.0,0,95,"TV, Cable TV, Wifi, Kitchen, Washer, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Well-lit path to entrance, Wide doorway, Wide clearance to bed, Step-free access, Host greets you, Paid parking on premises",204843010,Rui,Portugal,-8.58744,41.14987,Not Available,6
2741869,6 bd country living near beach,House,Entire home/apt,Real Bed,1,1111,16,6.0,9.0,211,420.0,15.0,12.0,93,92,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private entrance, High chair, Pack ’n Play/travel crib, Hot water, Long term stays allowed",13980442,Samantha,United States,-157.91296,21.61278,Ko'olauloa,1
27423052,antiguo loft-barna,Loft,Entire home/apt,Real Bed,2,1125,3,0.0,1.0,24,78.0,0.0,1.0,0,95,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Self check-in, Lockbox, Private entrance, Hot water, Long term stays allowed, Paid parking on premises",67764671,Jose,Spain,2.1731,41.38104,El Raval,1
27429283,Cosy 2 bedroom apartment at Foz old town,House,Entire home/apt,Real Bed,2,1125,4,2.0,2.0,196,85.0,0.0,1.0,3,100,"TV, Cable TV, Wifi, Kitchen, Free street parking, Indoor fireplace, Heating, Washer, First aid kit, Fire extinguisher, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Host greets you",5070279,Tiago,Portugal,-8.67255,41.15149,Not Available,17
27435788,Large and beautiful private bedroom,Apartment,Private room,Real Bed,1,1125,2,1.0,1.0,161,101.0,0.0,1.0,4,95,"Wifi, Kitchen, Paid parking off premises, Smoking allowed, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hair dryer, Laptop friendly workspace, Hot water, Host greets you",49093883,Joe,Canada,-73.57924,45.52197,Le Plateau,1
27436445,The Mini Single,Serviced apartment,Private room,Real Bed,1,1125,1,1.0,1.0,342,129.0,0.0,1.0,1,100,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Private entrance, Room-darkening shades, Bed linens, Microwave, Refrigerator, Cooking basics",200300026,ValueSuites,Australia,151.20298,-33.90758,Not Available,6
2744390,Cosy Studio downtown Montréal,Apartment,Entire home/apt,Real Bed,5,5,2,0.0,1.0,0,50.0,0.0,1.0,1,100,"Wifi, Kitchen, Smoking allowed, Heating, Essentials, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50",14040009,Marie-Benjamine,Canada,-73.57968,45.49071,Not Available,1
27452326,Beşiktaş Central Fresh Villa Fully New Furnished,Villa,Entire home/apt,Real Bed,1,28,4,3.0,4.0,365,406.0,0.0,1.0,1,20,"TV, Cable TV, Wifi, Kitchen, Smoking allowed, Pets allowed, Free street parking, Buzzer/wireless intercom, Heating, Suitable for events, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Pocket wifi, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Patio or balcony, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Host greets you",81752212,Resul,Turkey,29.00536,41.04464,Not Available,2
